taxonid,assessmentid,kingdom,phylum,class,order,family,genus,species,infrarank,infratype,subpopulation,friendly_name,taxonomic_authority,category,criteria,possibly_extinct,possibly_extinct_wild,assessmentdate,assessors,evaluators,contributors,facilitators
12421,3345383,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,,,Lutra sumatrana,"(Gray, 1865)",DD,,FALSE,FALSE,01-Jan-00,"Kanchanasana, B. & de Silva, P.K. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12421,3345410,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,,,Lutra sumatrana,"(Gray, 1865)",VU,A2cd,FALSE,FALSE,01-Aug-96,Otter Specialist Group,,,
12421,3345433,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,,,Lutra sumatrana,"(Gray, 1865)",EN,A2cd,FALSE,FALSE,30-Jun-08,"Hussain, S.A., Kanchanasakha, B., de Silva, P.K. & Olson, A.","Conroy, J. (Otter Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
12421,3345819,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,,,Lutra sumatrana,"(Gray, 1865)",DD,,FALSE,FALSE,30-Apr-04,"Hussain, S.A.","Reuther, C. & Hussain, S.A. (Otter Red List Authority)",,
12421,3346147,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,,,Lutra sumatrana,"(Gray, 1865)",K,,FALSE,FALSE,01-Jan-94,,,,
12421,3346166,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,,,Lutra sumatrana,"(Gray, 1865)",K,,FALSE,FALSE,01-Jan-88,,,,
12421,3346185,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,,,Lutra sumatrana,"(Gray, 1865)",K,,FALSE,FALSE,01-Jan-90,,,,
12427,3346397,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,,,,Lutrogale perspicillata,"(I. Geoffroy Saint-Hilaire, 1826)",VU,A2cd,FALSE,FALSE,01-Aug-96,Otter Specialist Group,,,
12427,3346420,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,,,,Lutrogale perspicillata,"(I. Geoffroy Saint-Hilaire, 1826)",VU,A1acd,FALSE,FALSE,01-Jan-00,"Hussain, S.A. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
12427,3346449,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,,,,Lutrogale perspicillata,"(I. Geoffroy Saint-Hilaire, 1826)",VU,A2acd,FALSE,FALSE,30-Jun-08,"Hussain, S.A., de Silva, P.K. & Mostafa Feeroz, M.","Conroy, J. (Otter Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
12427,3346850,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,,,,Lutrogale perspicillata,"(I. Geoffroy Saint-Hilaire, 1826)",VU,A2acd,FALSE,FALSE,30-Apr-04,"Hussain, S.A.","Reuther, C. & Hussain, S.A. (Otter Red List Authority)",,
12427,3347264,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,,,,Lutrogale perspicillata,"(I. Geoffroy Saint-Hilaire, 1826)",K,,FALSE,FALSE,01-Jan-94,,,,
12427,3347285,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,,,,Lutrogale perspicillata,"(I. Geoffroy Saint-Hilaire, 1826)",K,,FALSE,FALSE,01-Jan-88,,,,
12427,3347306,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutrogale,perspicillata,,,,Lutrogale perspicillata,"(I. Geoffroy Saint-Hilaire, 1826)",K,,FALSE,FALSE,01-Jan-90,,,,
12847,3389162,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,gwatkinsii,,,,Martes gwatkinsii,"Horsfield, 1851",VU,B1+2bc,FALSE,FALSE,30-Jun-00,"CBSG CAMP Workshop, India (August 1997)","Van Rompaey, H. & Wirth, R. (Mustelid, Viverrid & Procyonid Red List Authority)",,
12847,3389219,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,gwatkinsii,,,,Martes gwatkinsii,"Horsfield, 1851",I,,FALSE,FALSE,01-Jan-88,,,,
12847,3389240,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,gwatkinsii,,,,Martes gwatkinsii,"Horsfield, 1851",VU,"B1ab(iii,iv)",FALSE,FALSE,30-Jun-08,"Choudhury, A., Wozencraft, C., Muddapa, D. & Yonzon, P.","Duckworth, J.W. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
12847,3389396,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,gwatkinsii,,,,Martes gwatkinsii,"Horsfield, 1851",VU,B1+2c,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
12847,3389417,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,gwatkinsii,,,,Martes gwatkinsii,"Horsfield, 1851",I,,FALSE,FALSE,01-Jan-90,,,,
12847,3389436,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,gwatkinsii,,,,Martes gwatkinsii,"Horsfield, 1851",V,,FALSE,FALSE,01-Jan-94,,,,
12848,3389453,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,martes,,,,Martes martes,"(Linnaeus, 1758)",LC,,FALSE,FALSE,30-Jun-08,"Kranz, A., Tikhonov, A., Conroy, J., Cavallini, P., Herrero, J., Stubbe, M., Maran, T. & Abramov, A.","Duckworth, J.W. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
12848,3389780,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,martes,,,,Martes martes,"(Linnaeus, 1758)",LR/lc,,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
13006,3404672,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,,,,Megaptera novaeangliae,"(Borowski, 1781)",VU,A1ad,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13006,3405371,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,,,,Megaptera novaeangliae,"(Borowski, 1781)",LC,,FALSE,FALSE,30-Jun-08,"Reilly, S.B., Bannister, J.L., Best, P.B., Brown, M., Brownell Jr., R.L., Butterworth, D.S., Clapham, P.J., Cooke, J., Donovan, G.P., Urbán, J. & Zerbini, A.N.","Taylor, B.L. & Notarbartolo di Sciara, G. (Cetacean Red List Authority)",,
13006,3406295,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,,,,Megaptera novaeangliae,"(Borowski, 1781)",V,,FALSE,FALSE,01-Jan-90,,,,
13006,3406312,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,,,,Megaptera novaeangliae,"(Borowski, 1781)",V,,FALSE,FALSE,01-Jan-94,,,,
13006,3406329,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,,,,Megaptera novaeangliae,"(Borowski, 1781)",E,,FALSE,FALSE,01-Jan-86,,,,
13006,3406346,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Megaptera,novaeangliae,,,,Megaptera novaeangliae,"(Borowski, 1781)",E,,FALSE,FALSE,01-Jan-88,,,,
13110,3409810,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,everetti,,,,Melogale everetti,"(Thomas, 1895)",K,,FALSE,FALSE,01-Jan-88,,,,
13110,3409829,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,everetti,,,,Melogale everetti,"(Thomas, 1895)",K,,FALSE,FALSE,01-Jan-90,,,,
13110,3409848,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,everetti,,,,Melogale everetti,"(Thomas, 1895)",DD,,FALSE,FALSE,30-Jun-08,"Duckworth, J.W. & Azlan, M.J.","Belant, J. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Red List Authority)",,
13110,3409975,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,everetti,,,,Melogale everetti,"(Thomas, 1895)",VU,B1+2c,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
13110,3410025,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Melogale,everetti,,,,Melogale everetti,"(Thomas, 1895)",K,,FALSE,FALSE,01-Jan-94,,,,
13241,3424576,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,bidens,,,,Mesoplodon bidens,"(Sowerby, 1804)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13241,3424709,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,bidens,,,,Mesoplodon bidens,"(Sowerby, 1804)",K,,FALSE,FALSE,01-Jan-94,,,,
13241,3424903,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,bidens,,,,Mesoplodon bidens,"(Sowerby, 1804)",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13242,3425123,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,bowdoini,,,,Mesoplodon bowdoini,"Andrews, 1908",K,,FALSE,FALSE,01-Jan-94,,,,
13242,3425144,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,bowdoini,,,,Mesoplodon bowdoini,"Andrews, 1908",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13242,3425356,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,bowdoini,,,,Mesoplodon bowdoini,"Andrews, 1908",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13243,3425461,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,carlhubbsi,,,,Mesoplodon carlhubbsi,"Moore, 1963",K,,FALSE,FALSE,01-Jan-94,,,,
13243,3425482,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,carlhubbsi,,,,Mesoplodon carlhubbsi,"Moore, 1963",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13243,3425640,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,carlhubbsi,,,,Mesoplodon carlhubbsi,"Moore, 1963",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13244,3425718,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,densirostris,,,,Mesoplodon densirostris,"(Blainville, 1817)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13244,3426276,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,densirostris,,,,Mesoplodon densirostris,"(Blainville, 1817)",K,,FALSE,FALSE,01-Jan-94,,,,
13244,3426474,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,densirostris,,,,Mesoplodon densirostris,"(Blainville, 1817)",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13245,3427272,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,europaeus,,,,Mesoplodon europaeus,"(Gervais, 1855)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13245,3427395,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,europaeus,,,,Mesoplodon europaeus,"(Gervais, 1855)",K,,FALSE,FALSE,01-Jan-94,,,,
13245,3427527,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,europaeus,,,,Mesoplodon europaeus,"(Gervais, 1855)",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13247,3428822,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,grayi,,,,Mesoplodon grayi,"Von Haast, 1876",K,,FALSE,FALSE,01-Jan-94,,,,
13247,3428839,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,grayi,,,,Mesoplodon grayi,"Von Haast, 1876",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13247,3429127,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,grayi,,,,Mesoplodon grayi,"Von Haast, 1876",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13248,3429395,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,hectori,,,,Mesoplodon hectori,"(Gray, 1871)",K,,FALSE,FALSE,01-Jan-94,,,,
13248,3429412,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,hectori,,,,Mesoplodon hectori,"(Gray, 1871)",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13248,3429662,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,hectori,,,,Mesoplodon hectori,"(Gray, 1871)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13249,3429880,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,layardii,,,,Mesoplodon layardii,"(Gray, 1865)",K,,FALSE,FALSE,01-Jan-94,,,,
13249,3429897,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,layardii,,,,Mesoplodon layardii,"(Gray, 1865)",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13249,3430179,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,layardii,,,,Mesoplodon layardii,"(Gray, 1865)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13250,3430407,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,mirus,,,,Mesoplodon mirus,"True, 1913",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13250,3430555,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,mirus,,,,Mesoplodon mirus,"True, 1913",K,,FALSE,FALSE,01-Jan-94,,,,
13250,3430702,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,mirus,,,,Mesoplodon mirus,"True, 1913",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13251,3430956,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,peruvianus,,,,Mesoplodon peruvianus,"Reyes, Mead &amp; Van Waerebeek, 1991",K,,FALSE,FALSE,01-Jan-94,,,,
13251,3430977,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,peruvianus,,,,Mesoplodon peruvianus,"Reyes, Mead &amp; Van Waerebeek, 1991",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13251,3431152,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,peruvianus,,,,Mesoplodon peruvianus,"Reyes, Mead &amp; Van Waerebeek, 1991",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13252,3431255,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,stejnegeri,,,,Mesoplodon stejnegeri,"True, 1885",K,,FALSE,FALSE,01-Jan-94,,,,
13252,3431272,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,stejnegeri,,,,Mesoplodon stejnegeri,"True, 1885",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
13252,3431441,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,stejnegeri,,,,Mesoplodon stejnegeri,"True, 1885",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13581,4204357,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Mirounga,angustirostris,,,,Mirounga angustirostris,"(Gill, 1866)",LC,,FALSE,FALSE,30-Jun-08,"Campagna, C. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
13581,4204502,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Mirounga,angustirostris,,,,Mirounga angustirostris,"(Gill, 1866)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
13583,4207680,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Mirounga,leonina,,,,Mirounga leonina,"(Linnaeus, 1758)",LC,,FALSE,FALSE,30-Jun-08,"Campagna, C. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
13583,4207958,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Mirounga,leonina,,,,Mirounga leonina,"(Linnaeus, 1758)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
136242,4264298,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Meles,anakuma,,,,Meles anakuma,"Temminck, 1844",LC,,FALSE,FALSE,30-Jun-08,"Kaneko, Y. & Sasaki, H.","Duckworth, J.W. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
136315,4273414,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcaella,heinsohni,,,,Orcaella heinsohni,"Beasley, Robertson &amp; Arnold, 2005",NT,,FALSE,FALSE,30-Jun-08,"Reeves, R.R., Jefferson, T.A., Karczmarski, L., Laidre, K., O’Corry-Crowe, G., Rojas-Bracho, L., Secchi, E.R., Slooten, E., Smith, B.D., Wang, J.Y. & Zhou, K.","Brownell Jr., R.L. & Cooke, J. (Cetacean Red List Authority)",,
136385,4284221,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Meles,leucurus,,,,Meles leucurus,"(Hodgson, 1847)",LC,,FALSE,FALSE,30-Jun-08,"Abramov, A. & Wozencraft, C.","Duckworth, J.W. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
13653,4304960,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,,,Monachus monachus,"(Hermann, 1779)",CR,A2abc; C2a(i); E,FALSE,FALSE,30-Jun-08,"Aguilar, A. & Lowry, L. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
13653,4305366,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,,,Monachus monachus,"(Hermann, 1779)",CR,C2a,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
13653,4306218,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,,,Monachus monachus,"(Hermann, 1779)",E,,FALSE,FALSE,01-Jan-90,,,,
13653,4306235,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,,,Monachus monachus,"(Hermann, 1779)",E,,FALSE,FALSE,01-Jan-94,,,,
13653,4306268,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,,,Monachus monachus,"(Hermann, 1779)",E,,FALSE,FALSE,01-Jan-86,,,,
13653,4306285,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,,,Monachus monachus,"(Hermann, 1779)",E,,FALSE,FALSE,01-Jan-88,,,,
13654,4307350,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,schauinslandi,,,,Neomonachus schauinslandi,"(Matschie, 1905)",E,,FALSE,FALSE,01-Jan-82,,,,
13654,4307371,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,schauinslandi,,,,Neomonachus schauinslandi,"(Matschie, 1905)",CR,A3ce+4ce,FALSE,FALSE,30-Jun-08,"Lowry, L. & Aguilar, A. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
13654,4307573,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,schauinslandi,,,,Neomonachus schauinslandi,"(Matschie, 1905)",EN,C2a,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
13654,4307644,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,schauinslandi,,,,Neomonachus schauinslandi,"(Matschie, 1905)",E,,FALSE,FALSE,01-Jan-90,,,,
13654,4307661,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,schauinslandi,,,,Neomonachus schauinslandi,"(Matschie, 1905)",E,,FALSE,FALSE,01-Jan-94,,,,
13654,4307678,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,schauinslandi,,,,Neomonachus schauinslandi,"(Matschie, 1905)",E,,FALSE,FALSE,01-Jan-86,,,,
13654,4307695,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,schauinslandi,,,,Neomonachus schauinslandi,"(Matschie, 1905)",E,,FALSE,FALSE,01-Jan-88,,,,
13655,4308807,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,Neomonachus tropicalis,"(Gray, 1850)",E,,FALSE,FALSE,01-Jan-82,,,,
13655,4308824,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,Neomonachus tropicalis,"(Gray, 1850)",EX,,FALSE,FALSE,30-Jun-08,"Kovacs, K.","Kovacs, K. (Pinniped Red List Authority) & Stuart, S.N. (Global Mammal Assessment Team)",,
13655,4308996,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,Neomonachus tropicalis,"(Gray, 1850)",EX,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
13655,4309097,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,Neomonachus tropicalis,"(Gray, 1850)",Ex?,,FALSE,FALSE,01-Jan-90,,,,
13655,4309114,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,Neomonachus tropicalis,"(Gray, 1850)",Ex,,FALSE,FALSE,01-Jan-94,,,,
13655,4309131,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,Neomonachus tropicalis,"(Gray, 1850)",Ex?,,FALSE,FALSE,01-Jan-86,,,,
13655,4309148,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Neomonachus,tropicalis,,,,Neomonachus tropicalis,"(Gray, 1850)",Ex?,,FALSE,FALSE,01-Jan-88,,,,
136623,4319390,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,omurai,,,,Balaenoptera omurai,"Wada, Oishi &amp; Yamada, 2003",DD,,FALSE,FALSE,30-Jun-08,"Reilly, S.B., Bannister, J.L., Best, P.B., Brown, M., Brownell Jr., R.L., Butterworth, D.S., Clapham, P.J., Cooke, J., Donovan, G.P., Urbán, J. & Zerbini, A.N.","Taylor, B.L. & Notarbartolo di Sciara, G. (Cetacean Red List Authority)",,
